order_id,order_date,order_status,price,digital_product,customer_account_age,order_source,billing_zip,shipping_name_length,classification_score
928061806,2019-06-15,approved,15.95,true,673,web,94520,0,0.981242987224424
928063137,2019-06-15,approved,25,true,0,web,33446,0,0.999909358420363
928080576,2019-06-15,approved,55.95,true,118,web,08055,0,0.909259892130342
928113810,2019-06-15,approved,50.95,true,0,web,35603,0,0.677594961025936
928121753,2019-06-15,approved,30.95,true,485,web,61752,0,0.999802066687934
928171080,2019-06-15,approved,25,true,35,web,27587,0,0.999681948399015
928176697,2019-06-15,approved,55.95,true,513,web,02919,0,0.965614854098847
928291648,2019-06-15,approved,30.95,true,0,web,23219,0,0.997823568706052
928476444,2019-06-15,approved,20,true,80,web,73096,0,0.669477873577305
928594661,2019-06-16,approved,50,true,0,web,08317,0,0.999674777137433
928617778,2019-06-16,approved,100,true,0,web,10010,0,0.999898910293222
928656550,2019-06-16,approved,30.95,true,1982,web,12603,0,0.999938844955129
928693951,2019-06-16,approved,25,true,0,web,20020,0,0.998922435031359
928724195,2019-06-16,approved,205.95,true,0,web,75006,0,0.917607421450047
928741888,2019-06-16,approved,50,true,1715,web,60618,0,0.99991535604125
928942244,2019-06-16,approved,30,true,573,web,31321,0,0.999911495069228
928966259,2019-06-16,approved,25,true,0,web,77063,0,0.999677166868586
929180692,2019-06-16,approved,25,true,0,web,55353,0,0.996826070044727
929212104,2019-06-16,approved,40,true,1269,web,92545,0,0.999991580982331
929224103,2019-06-16,approved,20,true,0,web,33760,0,0.998787478241383
929307629,2019-06-16,approved,50,true,4933,web,32812,0,0.999924356482432
929311543,2019-06-16,approved,50,true,852,web,80439,0,0.999949935912784
929712402,2019-06-16,approved,20,true,0,web,20910,0,0.999334424016135
929728461,2019-06-16,approved,35.95,true,4240,web,94928,0,0.991021368828624
929336270,2019-06-16,approved,40,true,0,web,92024,0,0.999916326927021
929386471,2019-06-16,approved,100,true,730,web,55340,0,0.966561367709633
929619881,2019-06-16,approved,105.95,true,1336,web,07506,0,0.999376781701769
929810622,2019-06-16,approved,40,true,0,web,92679,0,0.999879873124726
929925073,2019-06-17,approved,35.95,true,0,web,90015,0,0.964807966123649
930054015,2019-06-17,approved,105.94,false,1309,web,77406,4,0.999982128411376
930568387,2019-06-17,approved,715.36,false,137,web,74104,17,0.992711116378773
930606609,2019-06-17,approved,50,true,19,web,15206,0,0.792641348975742
930752242,2019-06-17,approved,739.7,false,0,web,21201,12,0.990805255922061
930821959,2019-06-17,approved,55.95,true,0,web,15236,0,0.997894022463336
930853196,2019-06-17,approved,78.95,true,126,web,55429,0,0.414314397541965
930896339,2019-06-17,approved,1020.88,false,0,web,91367,12,0.989327224996983
931015119,2019-06-17,approved,178.44,false,6,web,10011,14,0.452621847314885
931048563,2019-06-17,approved,417.86,false,0,web,15237,9,0.987931657227798
931068009,2019-06-17,approved,15,true,207,web,60607,0,0.999409886679637
931356256,2019-06-18,approved,54.94,false,0,web,67208,11,0.98270188457821
931368479,2019-06-18,approved,14.85,true,168,web,83221,0,0.997312673579652
931468784,2019-06-18,approved,25.95,true,0,web,32579,0,0.968228584607066
931770602,2019-06-18,approved,183.44,false,0,web,32738,12,0.998899380282441
931865220,2019-06-18,approved,7105.26,false,1967,web,55811,12,0.999991450491773
932062599,2019-06-18,approved,2507.71,false,1413,web,48098,9,0.999981149154354
932113950,2019-06-18,approved,158.44,false,5116,web,94115,10,0.864550084454348
932292088,2019-06-18,approved,50,true,192,web,21228,0,0.992106020779659
932355972,2019-06-18,approved,1746.25,false,432,web,75019,9,0.999988765524338
932407032,2019-06-18,approved,2069.46,false,39,web,63116,11,0.991664161252584
932479258,2019-06-18,approved,15.95,true,0,web,37807,0,0.9121274884326
932529563,2019-06-18,approved,25,true,66,web,21206,0,0.999391326232913
932543170,2019-06-19,approved,56.94,false,153,web,30096,10,0.998259394552319
932587771,2019-06-19,approved,50,true,0,web,14625,0,0.981981915222085
933111236,2019-06-19,approved,55.95,true,1345,web,43240,0,0.999784329916366
933200553,2019-06-19,approved,55.95,true,9,web,07722,0,0.997827669604357
933266936,2019-06-19,approved,206.94,false,974,web,55344,10,0.999976749138702
933572525,2019-06-19,approved,100,true,0,web,94528,0,0.981837698277937
933625318,2019-06-19,approved,96.95,true,111,mobile_app,64093,0,0.882007902294235
933751093,2019-06-19,approved,186.88,false,0,web,64146,12,0.984038109557407
934374679,2019-06-20,approved,75,true,4564,web,60089,0,0.999700251310834
934531994,2019-06-20,approved,55.94,false,0,web,95123,11,0.999752765650996
934587977,2019-06-20,approved,661.32,false,2796,web,16125,15,0.999452780036986
934607458,2019-06-20,approved,508.94,false,184,web,95691,12,0.999985565474286
934691138,2019-06-20,approved,2499.71,false,839,web,73116,12,0.999994133393432
934700119,2019-06-20,approved,50,true,0,web,02118,0,0.999867734690637
934830192,2019-06-20,approved,570.86,false,392,web,21030,7,0.999989370153818
922612461,2019-06-11,approved,50,true,0,web,36305,0,0.998330614765717
922854620,2019-06-11,approved,832.21,false,231,web,94608,16,0.99973865021955
922860659,2019-06-11,approved,2507.96,false,1237,web,85266,12,0.999896215242677
922930803,2019-06-11,approved,258.94,false,1022,web,97381,14,0.599767743986818
922976379,2019-06-11,approved,20,true,0,web,34769,0,0.999905620278875
923002262,2019-06-11,approved,156.94,false,32,web,78741,13,0.999920630007985
923019283,2019-06-11,approved,100,true,0,web,95926,0,0.788974721291327
923020888,2019-06-11,approved,55.95,true,567,web,85018,0,0.999913897088102
923126668,2019-06-12,approved,105.95,true,0,web,30132,0,0.982474437990063
923352365,2019-06-12,approved,113.41,false,4567,web,80108,12,0.999444289062421
923732240,2019-06-12,approved,55.95,true,1496,web,32162,0,0.99993999795455
923778845,2019-06-12,approved,225.95,true,0,web,07960,0,0.997150781727832
923836105,2019-06-12,approved,50,true,175,web,72015,0,0.999708352588146
923879662,2019-06-12,approved,56.44,false,0,web,31721,11,0.998544544238825
923953396,2019-06-12,approved,2492.71,false,614,web,92057,8,0.99985127824718
924025810,2019-06-12,approved,2023.8,true,448,web,98038,0,0.999539402536841
924096450,2019-06-12,approved,10,true,4690,web,31088,0,0.999860679892144
924318195,2019-06-12,approved,20,true,0,web,43065,0,0.936538128036395
924383616,2019-06-12,approved,2492.71,false,1048,web,15601,12,0.999934663187869
924474672,2019-06-13,approved,15.95,true,28,web,04011,0,0.999796356062074
924535707,2019-06-13,approved,100,true,0,web,92617,0,0.999885480019773
924721514,2019-06-13,approved,45.95,true,936,mobile_app,23453,0,0.795824135164977
924903144,2019-06-13,approved,2507.71,false,1769,web,06901,9,0.999982091427353
925213800,2019-06-13,approved,279.75,true,34,web,23060,0,0.999554180659539
925226289,2019-06-13,approved,30,true,1172,web,92570,0,0.339106921317688
925229083,2019-06-13,approved,25.95,true,3114,web,92405,0,0.751354732439277
925242012,2019-06-13,approved,80.95,true,479,web,08857,0,0.998563707745025
925427736,2019-06-13,approved,95.7,true,1632,web,27709,0,0.999223708404903
925481469,2019-06-13,approved,113.41,false,1449,web,32312,15,0.999845836304602
925484011,2019-06-13,approved,413.88,false,31,web,19702,9,0.999866162369956
925516325,2019-06-13,approved,250,true,0,web,94706,0,0.99829087310723
925607991,2019-06-13,approved,55.95,true,0,web,34608,0,0.395891312846187
925684225,2019-06-13,approved,75,true,0,web,95366,0,0.998846426559783
925743257,2019-06-13,approved,37.95,true,12,web,96818,0,0.954229387036469
925911451,2019-06-14,approved,200,true,1233,web,46385,0,0.954428289182519
926241414,2019-06-14,approved,55.95,true,0,web,77640,0,0.998917701371546
926424653,2019-06-14,approved,25,true,99,web,29829,0,0.989545157105419
926470268,2019-06-14,approved,105.95,true,2,web,10036,0,0.921557968242094
926536588,2019-06-14,approved,105.95,true,311,web,80014,0,0.99469130242458
926605921,2019-06-14,approved,50,true,4339,web,94158,0,0.99990048568998
926642297,2019-06-14,approved,2035.76,false,201,web,92805,7,0.984313073863236
926669661,2019-06-14,approved,161.9,true,154,web,60606,0,0.999995298307918
926732545,2019-06-14,approved,105.95,true,0,web,02129,0,0.999182271809409
926762100,2019-06-14,approved,255.95,true,0,web,94109,0,0.998217174600803
926995514,2019-06-14,approved,100,true,0,web,19130,0,0.879167105356154
927019399,2019-06-14,approved,50,true,5671,web,60025,0,0.999349083749702
927136175,2019-06-14,approved,1136.96,false,380,web,80634,11,0.999964989819386
927146905,2019-06-14,approved,1279.81,false,521,web,94592,10,0.999925930936134
927165726,2019-06-14,approved,255.95,true,0,web,60137,0,0.993140257195486
927196016,2019-06-14,approved,60,true,0,web,85027,0,0.995837756022948
927471331,2019-06-15,approved,40,true,0,web,49546,0,0.997204436249417
927919329,2019-06-15,approved,266.88,false,381,web,81601,12,0.99993110007194
927924251,2019-06-15,approved,505.95,true,2393,web,56308,0,0.993836910501841
927939211,2019-06-15,approved,1000,true,830,web,53029,0,0.999021085532969
928011960,2019-06-15,approved,25,true,0,web,98208,0,0.999864394689948
928014083,2019-06-15,approved,50,true,0,web,48503,0,0.999701003491695
928190470,2019-06-15,approved,35.95,true,262,web,60164,0,0.903416468788358
928397526,2019-06-15,approved,37.44,false,601,web,79707,10,0.999992635700464
928518175,2019-06-15,approved,75,true,0,web,95131,0,0.192956213518387
928526820,2019-06-15,approved,199.95,true,3146,web,92660,0,0.697565689927121
928541553,2019-06-15,approved,92.85,true,2103,web,84780,0,0.999330503322928
928613000,2019-06-16,approved,2507.71,false,280,web,60634,15,0.999931097675601
928704419,2019-06-16,approved,25,true,764,web,91962,0,0.997640632279175
928731064,2019-06-16,approved,105.95,true,4584,web,78245,0,0.9998564431274
928786758,2019-06-16,approved,105.95,true,206,web,95136,0,0.999660571333253
928889602,2019-06-16,approved,51.95,true,3147,web,32216,0,0.162329628890397
929039977,2019-06-16,approved,25,true,3836,web,33511,0,0.999991509935604
929095218,2019-06-16,approved,305.95,true,48,web,32081,0,0.980020762517061
929100435,2019-06-16,approved,75,true,0,web,01749,0,0.999750697032003
929213489,2019-06-16,approved,25,true,846,web,80003,0,0.999984967837188
929246500,2019-06-16,approved,50,true,754,web,33596,0,0.999210134383213
929667965,2019-06-16,approved,80.95,true,176,web,64126,0,0.943313063382924
929770561,2019-06-16,approved,82.44,false,1981,web,981072340,11,0.999901371595309
929364430,2019-06-16,approved,50,true,0,web,99577,0,0.941172275734029
929425995,2019-06-16,approved,75,true,906,web,77007,0,0.999845259130567
929440127,2019-06-16,approved,50,true,0,web,57108,0,0.999475937498334
929481664,2019-06-16,approved,75,true,0,web,97385,0,0.984197221548135
929505930,2019-06-16,approved,50,true,35,web,92555,0,0.99997108649322
929553071,2019-06-16,approved,83.44,false,0,web,80205,9,0.999936382088079
929847458,2019-06-16,approved,50,true,0,web,33626,0,0.99941289706925
929896448,2019-06-17,approved,611.9,true,2829,web,11101,0,0.650797633914314
929907340,2019-06-17,approved,40,true,0,web,21113,0,0.999717966806639
930574566,2019-06-17,approved,1493.81,false,476,web,30005,13,0.999897799806317
930668502,2019-06-17,approved,1806.61,false,734,web,55811,10,0.999996904267175
930720493,2019-06-17,approved,105.95,true,2082,web,10040,0,0.998455768752659
930839656,2019-06-17,approved,50,true,6065,web,43968,0,0.999427211500193
930848053,2019-06-17,approved,2518.48,false,1460,web,90012,12,0.999989368177826
930879594,2019-06-17,approved,308.94,false,918,web,92629,12,0.999954285817942
930908321,2019-06-17,chargeback,30.95,true,0,mobile_app,14850,0,0.0962463562665845
930995835,2019-06-17,approved,30.95,true,0,web,60046,0,0.928116162458495
931073308,2019-06-17,approved,1533.31,false,363,web,90266,14,0.999901664973065
931258326,2019-06-18,approved,1090.41,false,1119,web,17543,12,0.999991675312221
931283197,2019-06-18,approved,25,true,2238,web,78210,0,0.999985792382281
931323252,2019-06-18,approved,50,true,0,web,91326,0,0.999753257321915
931876656,2019-06-18,approved,51.99,false,208,web,22821,15,0.911324583530706
931904159,2019-06-18,approved,30.95,true,1344,web,43240,0,0.999988041069954
931972969,2019-06-18,approved,56.44,false,0,web,78745,15,0.995112429512362
932067123,2019-06-18,approved,29.88,false,2813,web,21244,14,0.99984486914921
932082462,2019-06-18,approved,257.96,false,355,web,98109,10,0.999941945755596
932108150,2019-06-18,approved,15.95,true,401,web,48314,0,0.950658359816345
932208876,2019-06-18,approved,55.95,true,550,web,33458,0,0.999378103264969
925060092,2019-06-13,approved,508.94,false,164,web,94116,6,0.921542228925826
925124975,2019-06-13,approved,45.95,true,0,web,07018,0,0.936376076112676
925272562,2019-06-13,approved,508.94,false,236,web,94404,9,0.996905540519417
925392803,2019-06-13,approved,163.88,false,0,web,20024,15,0.999562242770636
925415343,2019-06-13,approved,534.22,false,1666,web,10017,12,0.999968987319377
925456283,2019-06-13,approved,309.44,false,0,web,91326,11,0.995154544234806
925612003,2019-06-13,approved,305.95,true,0,mobile_app,11101,0,0.0573389859703337
925664803,2019-06-13,approved,205.95,true,240,web,92675,0,0.997090372140162
925689770,2019-06-13,approved,466.41,false,648,web,92058,11,0.17801874848508
925802996,2019-06-14,approved,105.95,true,424,web,90254,0,0.998071697508709
926144385,2019-06-14,approved,30,true,0,web,75762,0,0.960981912261326
926387213,2019-06-14,approved,55.95,true,1232,web,80614,0,0.999442092339394
926464659,2019-06-14,approved,205.95,true,0,web,60091,0,0.768994285600953
926538015,2019-06-14,approved,105.95,true,897,web,49423,0,0.999774204958749
926592896,2019-06-14,approved,305.95,true,91,web,60611,0,0.882597002645585
926622833,2019-06-14,approved,25,true,0,web,37313,0,0.851253511513299
926715300,2019-06-14,approved,2507.71,false,241,web,44118,10,0.995884747884616
926762079,2019-06-14,approved,55.95,true,0,web,68128,0,0.999808613315769
926782972,2019-06-14,approved,55.95,true,419,web,75204,0,0.999966809927422
926785510,2019-06-14,approved,54.94,false,2644,web,75024,13,0.892083478972983
926876983,2019-06-14,approved,141.95,true,691,web,66221,0,0.998709022309469
927050340,2019-06-14,approved,105.94,false,539,web,94506,13,0.999762106946811
927054653,2019-06-14,approved,50,true,4485,web,39213,0,0.991088572420576
927234612,2019-06-14,approved,50,true,0,mobile_app,14760,0,0.999926130391758
927275618,2019-06-15,approved,35.95,true,180,web,53186,0,0.999947223135618
927375800,2019-06-15,approved,50,true,521,web,60616,0,0.9948789291723
927570264,2019-06-15,approved,107.96,false,0,web,28540,12,0.999939640405751
927598962,2019-06-15,approved,20.95,true,0,web,45242,0,0.998903785741022
927811590,2019-06-15,approved,30,true,520,web,75035,0,0.999823689259718
928021335,2019-06-15,approved,10,true,0,web,77856,0,0.908034181320405
928073031,2019-06-15,approved,55.95,true,1323,web,27104,0,0.99997281153407
928180028,2019-06-15,approved,2507.71,false,1818,web,19002,16,0.999868674283971
928206169,2019-06-15,approved,45.95,true,728,web,17011,0,0.965981751283225
928333902,2019-06-15,approved,105.95,true,0,web,98144,0,0.999684750587447
928369720,2019-06-15,approved,30.95,true,1669,web,03431,0,0.999790807448361
928460424,2019-06-15,approved,30.95,true,0,web,77066,0,0.998724686296156
928532944,2019-06-15,approved,145.94,false,540,web,90045,13,0.999998180386591
928548519,2019-06-16,approved,55.95,true,4427,web,79703,0,0.965386274895399
928566858,2019-06-16,approved,55.95,true,191,web,37849,0,0.999952634488957
928587540,2019-06-16,approved,20,true,0,web,21046,0,0.999503860812206
928646474,2019-06-16,approved,80.95,true,4931,web,68108,0,0.160671890783065
928655469,2019-06-16,approved,480.95,true,3518,web,98275,0,0.946823843008959
928688542,2019-06-16,approved,55.95,true,3850,web,33716,0,0.998994574383548
928742095,2019-06-16,approved,30,true,0,web,34747,0,0.999912038971364
928850741,2019-06-16,approved,155.95,true,0,web,20794,0,0.99488084209633
928963454,2019-06-16,approved,55.95,true,0,web,91766,0,0.995690176145493
929042505,2019-06-16,approved,50,true,2816,web,23692,0,0.999735516160233
929095009,2019-06-16,approved,55.95,true,207,web,68003,0,0.999530224374154
929099531,2019-06-16,approved,50,true,0,web,34983,0,0.999259821112937
929124926,2019-06-16,approved,105.95,true,0,web,22302,0,0.999881326236548
929131915,2019-06-16,approved,30.95,true,0,web,29466,0,0.999672074751882
929174018,2019-06-16,approved,45.95,true,0,web,17601,0,0.991307001412939
929228604,2019-06-16,approved,100,true,0,web,32301,0,0.977921564152222
929284186,2019-06-16,approved,155.95,true,0,mobile_app,85280,0,0.997053814728259
929313101,2019-06-16,approved,80,true,258,web,85207,0,0.999758218778002
929638123,2019-06-16,approved,55.95,true,0,web,80758,0,0.998104010231562
929727131,2019-06-16,approved,355.95,true,0,web,75007,0,0.877849296361146
929450727,2019-06-16,approved,50,true,0,web,47906,0,0.996377746821896
929470143,2019-06-16,approved,50,true,229,web,10901,0,0.998449149785241
929477121,2019-06-16,approved,75,true,35,web,27520,0,0.999031056173063
929538517,2019-06-16,approved,105.95,true,5296,web,77968,0,0.995668068053033
929560767,2019-06-16,approved,50,true,0,web,85283,0,0.996082982707199
929606326,2019-06-16,approved,105.95,true,0,web,91403,0,0.999506030137474
929611678,2019-06-16,approved,15,true,0,web,85120,0,0.983415656804597
929624846,2019-06-16,approved,35,true,2009,web,46320,0,0.999955823403432
929886163,2019-06-17,approved,45,true,0,web,95111,0,0.961798397607262
930040801,2019-06-17,approved,25,true,0,web,10019,0,0.999812447116469
930455580,2019-06-17,approved,30,true,239,web,46241,0,0.999935773191509
930490643,2019-06-17,approved,407.96,false,738,web,19403,11,0.998202528537128
930505894,2019-06-17,approved,54.94,false,918,web,55014,9,0.999896282917445
930592697,2019-06-17,approved,35.95,true,0,web,78641,0,0.995946327485459
930602724,2019-06-17,approved,20.95,true,0,web,20782,0,0.999485325723268
930624278,2019-06-17,approved,19.94,false,4930,web,35209,11,0.999922601365654
930685131,2019-06-17,approved,327.76,false,0,web,15205,14,0.999938779872257
930752589,2019-06-17,approved,216.88,false,382,web,80309,12,0.99993775924465
930757802,2019-06-17,approved,107.44,false,2949,web,26337,10,0.997441109397994
930775830,2019-06-17,approved,276.66,false,956,web,19341,13,0.999977729744416
930788686,2019-06-17,approved,35.95,true,1203,web,28445,0,0.351098983539142
930801002,2019-06-17,approved,30,true,0,web,98312,0,0.999538753699994
930822691,2019-06-17,approved,25,true,0,web,33182,0,0.999655460926379
930839183,2019-06-17,approved,55.95,true,733,web,92673,0,0.999908780231809
930870633,2019-06-17,approved,1035.26,false,0,web,15055,12,0.999724162656119
930929953,2019-06-17,approved,2465.56,false,0,web,63044,13,0.999699114086206
930978672,2019-06-17,approved,1300.21,false,703,web,94105,15,0.999985107410025
931056467,2019-06-17,approved,25.95,true,879,web,72712,0,0.807581737540299
931060110,2019-06-17,approved,439.45,true,333,web,94134,0,0.999937159410471
931116541,2019-06-17,approved,314.41,false,0,web,30024,6,0.999789389735086
931151142,2019-06-17,approved,105.95,true,24,mobile_app,62226,0,0.21519430896336
931166421,2019-06-17,approved,20,true,0,web,08826,0,0.999873002726277
931196399,2019-06-17,approved,2492.71,false,303,web,85085,8,0.999969369055637
931315022,2019-06-18,approved,50,true,0,web,14223,0,0.999490252483401
931749878,2019-06-18,approved,20,true,51,web,07108,0,0.999803124109824
931806728,2019-06-18,approved,15.95,true,152,web,93036,0,0.999930055047333
931883887,2019-06-18,approved,30.95,true,4065,web,29464,0,0.999838379595547
931958434,2019-06-18,approved,105.95,true,6145,web,32091,0,0.133949559965257
932135051,2019-06-18,approved,125,true,596,web,82901,0,0.989023143032724
932143156,2019-06-18,approved,15.95,true,1728,web,15017,0,0.999510634797715
932152944,2019-06-18,approved,15.95,true,453,web,15237,0,0.981109648053284
932162471,2019-06-18,approved,35.95,true,763,web,30512,0,0.999373027274349
932221367,2019-06-18,approved,25.95,true,0,web,10570,0,0.997108996933706
932273914,2019-06-18,approved,255.95,true,0,web,10930,0,0.997882159006254
933697554,2019-06-19,approved,1950.9,true,462,web,94596,0,0.997860407473777
933897474,2019-06-20,approved,1011.9,true,18,web,71105,0,0.919923656587496
934000580,2019-06-20,approved,159.44,false,4218,web,80206,13,0.999833626524203
934039718,2019-06-20,approved,25.95,true,0,mobile_app,92316,0,0.996533917940184
934077297,2019-06-20,approved,2492.71,false,583,web,68132,9,0.999948895477806
934309500,2019-06-20,approved,24.75,true,546,mobile_app,20720,0,0.999523760961996
934395236,2019-06-20,approved,105.95,true,10,web,32780,0,0.98423903966291
934446111,2019-06-20,approved,455.95,true,3354,web,338375218,0,0.999506294406521
934448519,2019-06-20,approved,25,true,732,web,65809,0,0.999990191047937
934547440,2019-06-20,approved,508.94,false,546,web,60007,14,0.999483681776573
934607685,2019-06-20,approved,55.95,true,1031,web,92037,0,0.997925605747719
934625335,2019-06-20,approved,205.95,true,0,web,10128,0,0.0877792866809745
934880119,2019-06-20,approved,273.81,false,0,web,33607,11,0.999041542666874
934881890,2019-06-20,approved,80.95,true,6070,web,27613,0,0.999961565788864
934976379,2019-06-20,approved,40,true,902,web,98902,0,0.926881282007709
935322942,2019-06-21,approved,105.95,true,0,web,08536,0,0.999692380120907
935985930,2019-06-21,approved,25,true,0,web,06710,0,0.999886120849622
936065785,2019-06-21,approved,29.94,false,386,web,80309,10,0.999983788440568
936127412,2019-06-21,approved,99.01,true,554,web,89102,0,0.996406869253668
936199633,2019-06-21,approved,155.95,true,0,web,80031,0,0.998374898691454
936449934,2019-06-21,approved,2492.71,false,1916,web,80125,13,0.99995593002499
936495143,2019-06-21,approved,105.95,true,1404,web,01453-6311,0,0.996968578431881
936564836,2019-06-22,approved,35.95,true,2,web,14043,0,0.985261396399052
936593929,2019-06-22,approved,2000,true,646,web,168014312,0,0.997956133004178
936617490,2019-06-22,approved,2507.96,false,182,web,97520,10,0.999598811784867
936986170,2019-06-22,approved,2035.76,false,1138,web,91733,10,0.999944732334281
937066220,2019-06-22,approved,2507.71,false,1171,web,08820,14,0.999952291631673
937237195,2019-06-22,approved,20,true,7,web,06110,0,0.99934297717189
937583065,2019-06-22,approved,2353.56,false,804,web,23669,13,0.999652379232338
937634736,2019-06-22,approved,557.46,false,0,web,13637,15,0.660966288460299
937898680,2019-06-22,approved,255.95,true,0,web,63303,0,0.888461774709254
937917178,2019-06-23,approved,45.95,true,24,web,98801,0,0.997012359809279
938439715,2019-06-23,approved,2507.96,false,565,web,41015,13,0.999895390842554
938512427,2019-06-23,approved,75,true,2122,web,80110,0,0.999974875372624
938514737,2019-06-23,approved,517.41,false,0,web,22066,12,0.170274785978509
938661298,2019-06-23,approved,508.94,false,0,web,91107,12,0.996820039907729
938816858,2019-06-23,approved,55.95,true,0,web,01880,0,0.986648457901076
939250393,2019-06-24,approved,105.95,true,90,web,29640,0,0.998994674474378
939315834,2019-06-24,approved,800,true,4172,web,112082633,0,0.985696136828713
939412503,2019-06-24,approved,17.95,true,0,web,60089,0,0.997635403117702
939710187,2019-06-24,approved,2035.76,false,848,web,12570,15,0.99996907441914
939931073,2019-06-24,approved,150.41,false,763,web,01702,15,0.999988941781782
940011321,2019-06-24,approved,30.95,true,0,web,67642,0,0.968783255376108
940124454,2019-06-24,approved,105.95,true,0,web,77079,0,0.99546690533673
940198733,2019-06-24,approved,20.95,true,0,web,73115,0,0.999425255723608
940204915,2019-06-24,approved,250,true,0,web,80203,0,0.0948510912303177
940334221,2019-06-24,approved,55.95,true,42,web,75067,0,0.996152178420494
940357447,2019-06-24,approved,57.44,false,1467,web,34952,13,0.98557312139935
940498965,2019-06-24,approved,788.96,false,2309,web,90230,14,0.999984512943871
941018478,2019-06-25,approved,105.95,true,799,web,90630,0,0.34991439676578
941695019,2019-06-25,approved,697,true,352,web,48105,0,0.985522046384254
941711064,2019-06-25,approved,1021.86,false,19,web,85004,12,0.999765572594559
941793799,2019-06-25,approved,50,true,9,web,66049,0,0.22916513690325
942211589,2019-06-26,approved,2035.76,false,249,web,94404,9,0.966564056153029
942458157,2019-06-26,approved,113.88,false,898,web,45203,11,0.999959293773952
942473127,2019-06-26,approved,145.38,true,0,web,19148,0,0.996963390952075
942524129,2019-06-26,approved,2311.51,false,735,web,46562,10,0.999991689914307
942559518,2019-06-26,approved,511.44,false,1476,web,42749,12,0.999978067541283
942683819,2019-06-26,approved,19.95,true,0,web,28110,0,0.0628287001377401
942758085,2019-06-26,approved,100,true,0,web,30040,0,0.712261044674425
942788064,2019-06-26,approved,1017.88,false,2536,web,94086,14,0.999288252251991
942850980,2019-06-26,approved,117.71,false,0,web,28215,18,0.999902238006436
943161088,2019-06-26,approved,40.95,true,0,web,28697,0,0.0953148627297935
943382146,2019-06-27,approved,30,true,30,web,96822,0,0.998687251631326
943654824,2019-06-27,approved,847.6,true,1291,web,28117,0,0.999950069460388
944135595,2019-06-27,approved,40,true,775,web,02066,0,0.99998102565981
944175016,2019-06-27,approved,2497.96,false,1200,web,22043,10,0.999848931089579
944359755,2019-06-27,approved,46.44,false,682,web,12061,11,0.999875723958272
944501609,2019-06-27,approved,1041.56,false,100,web,92121,14,0.999979632455658
944650285,2019-06-28,approved,49.95,true,1,web,76655,0,0.994908158071442
944789216,2019-06-28,approved,505.95,true,1991,web,06840,0,0.999774522827272
944823118,2019-06-28,approved,2492.71,false,314,web,85085,8,0.999952366795683
944826440,2019-06-28,approved,2507.71,false,845,web,06804-3227,16,0.999987347276543
944859464,2019-06-28,approved,35.95,true,0,web,15212,0,0.969870870171587
945324645,2019-06-28,approved,114.41,false,687,web,93902,13,0.999880922728499
945467973,2019-06-28,approved,156.94,false,1039,web,60201,11,0.999982193282405
945572318,2019-06-28,approved,1339.67,false,18,web,19428,12,0.999941691404306
945626702,2019-06-28,approved,100,true,0,web,92835,0,0.99996020153532
945754265,2019-06-28,approved,35.95,true,11,web,72472,0,0.992618959618586
945787961,2019-06-28,approved,663.66,false,567,web,30092,11,0.999995172972944
945818563,2019-06-28,approved,35.95,true,0,web,45241,0,0.940478448423509
945821271,2019-06-28,approved,24.94,false,1297,web,10018,14,0.999935351843434
945841120,2019-06-28,approved,53.94,true,1260,web,02132,0,0.75555519029128
945879032,2019-06-28,approved,2492.71,false,1722,web,02109,6,0.99990648939284
946789935,2019-06-29,approved,106.94,false,0,web,65201,15,0.89219102924421
946918493,2019-06-29,approved,260.44,false,0,web,80002,12,0.9851202674293
946984667,2019-06-29,approved,510.44,false,0,web,15090,9,0.996595043772712
947028630,2019-06-29,approved,55.95,true,0,web,93906,0,0.999853315005475
947354365,2019-06-29,approved,25,true,2135,web,01520,0,0.817107484526701
947403531,2019-06-30,approved,40,true,333,web,36575,0,0.974647540643417
947420223,2019-06-30,approved,25,true,2,web,92503-0202,0,0.999619318562945
947606637,2019-06-30,approved,30.95,true,2,web,64068,0,0.995069008653608
947958831,2019-06-30,approved,45.95,true,0,web,30052,0,0.994963169165068
948116254,2019-06-30,approved,2507.71,false,1138,web,85281,13,0.999982653103181
948145311,2019-06-30,approved,263.91,false,1354,web,33004,15,0.999955259912809
949002922,2019-06-30,approved,35.95,true,0,web,95993,0,0.999256873422311
949072028,2019-07-01,approved,105.95,true,1843,web,30016,0,0.999044205310001
949087703,2019-07-01,approved,35.95,true,13,web,49743,0,0.998722894568911
949096807,2019-07-01,approved,40,true,0,web,77063,0,0.999924186818111
949215845,2019-07-01,approved,130.95,true,1,mobile_app,63104,0,0.999008341621153
930760837,2019-06-17,approved,527.71,false,677,web,35640,11,0.999696587746042
930832717,2019-06-17,approved,257.94,false,0,web,33904,9,0.991608192760078
930839291,2019-06-17,approved,382.95,true,852,web,853822401,0,0.980720025790888
930905786,2019-06-17,approved,35.95,true,7,web,95472,0,0.999849777270214
931106277,2019-06-17,approved,163.91,false,194,web,10306,13,0.999994725319458
931175043,2019-06-17,approved,80.95,true,584,web,92081,0,0.998533033630553
931188674,2019-06-17,approved,2419.03,false,1147,web,92881,10,0.999995737422629
931290892,2019-06-18,approved,39.95,true,1169,web,32940,0,0.112140493490265
931361921,2019-06-18,approved,1024.86,false,8,web,92637,10,0.998045605617075
